sale_id,product_id,sale_date,quantity,weight,selling_price,making_charge,discount,cost_basis
8718,286,2026-11-25T13:34:00,1,25.0601,176016.87,9967.14,5294.92,176868.79
8719,95,2026-11-21T13:23:00,1,30.4621,2933.65,330.05,104.44,3085.67
8720,68,2026-11-10T17:34:00,1,19.087,134617.07,7726.12,4830.66,133687.32
8721,64,2026-11-13T14:51:00,1,3.1873,22588.59,1369.94,770.07,22434.36
8722,133,2026-11-10T14:19:00,1,14.5876,112848.89,8066.16,3501.27,113852.94
8723,217,2026-11-04T19:49:00,1,32.1275,3084.72,341.03,82.87,3280.44
8724,309,2026-11-21T13:43:00,1,20.9922,162287.24,11610.9,5513.35,163877.64
8725,414,2026-11-15T19:43:00,1,3.8752,30704.65,2910.32,1009.34,29798.99
8726,472,2026-11-03T17:52:00,1,13.3279,93168.35,4785.45,3372.92,91782.23
8727,346,2026-11-08T13:18:00,1,3.0109,21455.18,1474.31,635.32,21356.17
8728,299,2026-11-29T11:29:00,1,2.7577,19571.82,1293.09,669.94,19335.39
8729,255,2026-11-03T16:44:00,1,5.3041,37140.67,1966.96,1161.14,37330.54
8730,57,2026-11-30T14:12:00,1,19.0088,136773.89,183.31,4634.42,135836.68
8731,441,2026-11-27T10:43:00,1,5.6742,40317.36,2605.26,1462.04,40522.82
8732,240,2026-11-10T13:00:00,1,5.1622,38656.46,1576.38,1271.6,38618.57
8733,485,2026-11-17T17:38:00,1,12.8272,89608.01,4388.84,2514.53,90736.48
8734,391,2026-11-06T15:16:00,1,39.395,3549.75,183.84,119.74,3826.29
8735,441,2026-11-04T14:35:00,1,5.6742,40338.86,2607.02,1427.08,40522.82
8736,399,2026-11-10T12:29:00,1,14.9726,111891.86,4343.67,3859.16,112332.36
8737,224,2026-11-09T19:20:00,1,48.1507,4571.61,464.36,165.1,4971.13
8738,297,2026-11-15T11:15:00,1,28.6626,203052.7,13160.68,6561.83,201924.16
8739,294,2026-11-29T15:02:00,1,11.2674,1014.68,55.04,31.43,1099.9
8740,7,2026-11-18T09:42:00,1,13.6765,102098.24,3945.97,3371.19,102782.02
8741,462,2026-11-04T17:00:00,1,52.4788,5157.16,675.47,182.75,4995.91
8742,4,2026-11-23T12:29:00,1,11.895,85649.65,112.94,2193.14,85807.67
8743,287,2026-11-05T17:47:00,1,11.5804,81003.59,4441.17,2485.62,81516.15
8744,257,2026-11-21T19:09:00,1,3.6998,25909.0,1379.36,903.56,26155.07
8745,29,2026-11-30T16:04:00,1,13.1621,102879.46,8301.22,2884.75,103492.16
8746,34,2026-11-28T15:36:00,1,12.0678,84348.82,4259.54,3130.63,84389.53
8747,393,2026-11-06T20:37:00,1,5.8217,41557.03,2850.06,1172.94,40681.64
8748,249,2026-11-13T10:23:00,1,17.3609,122192.67,6616.82,3740.6,121096.77
8749,143,2026-11-03T10:37:00,1,12.2929,92170.05,3814.46,3513.23,92374.57
8750,300,2026-11-02T19:57:00,1,18.9634,132648.86,6564.63,4819.32,132207.48
8751,68,2026-11-15T11:53:00,1,19.087,134045.19,7592.29,4494.74,133687.32
8752,438,2026-11-23T11:42:00,1,3.7537,26546.34,1529.81,968.03,26461.5
8753,299,2026-11-14T12:19:00,1,2.7577,19480.58,1170.64,632.84,19335.39
8754,311,2026-11-06T17:37:00,1,6.7935,50956.36,2262.39,1559.15,51014.29
8755,411,2026-11-29T19:41:00,1,13.1482,91877.33,4727.77,2987.83,92603.34
8756,143,2026-11-20T09:39:00,1,12.2929,91912.09,3795.11,3069.43,92374.57
8757,76,2026-11-25T12:23:00,1,36.1511,255554.47,16015.11,7293.57,253596.23
8758,192,2026-11-28T11:57:00,1,4.2888,30402.5,1939.41,913.9,30519.56
8759,275,2026-11-21T12:41:00,1,5.1673,38650.77,1561.29,1187.35,38494.77
8760,276,2026-11-27T10:42:00,1,20.2773,142019.54,7251.74,5249.02,140177.51
8761,320,2026-11-01T17:31:00,1,11.7703,88031.71,3653.61,3335.37,88241.28
8762,194,2026-11-07T18:26:00,1,3.7547,29350.78,2375.21,990.41,29655.1
8763,48,2026-11-09T09:50:00,1,12.8521,89826.8,4695.77,2991.1,89903.22
8764,466,2026-11-22T13:04:00,1,4.9899,39493.96,3743.22,1483.7,39724.52
8765,229,2026-11-15T11:41:00,1,16.1684,113342.4,6225.46,3811.52,111246.25
8766,24,2026-11-06T17:39:00,1,6.8653,48372.05,2726.46,1721.73,48746.72
8767,363,2026-11-24T13:59:00,1,13.8933,108453.0,8652.29,3157.93,109183.11
8768,289,2026-11-03T18:07:00,1,4.1901,33231.15,3114.68,1089.95,33176.71
8769,254,2026-11-21T17:19:00,1,49.5838,4700.22,462.29,137.14,5015.91
8770,286,2026-11-24T09:53:00,1,25.0601,176939.5,10490.82,5858.89,176868.79
8771,25,2026-11-19T17:58:00,1,12.8433,100628.42,8274.3,3118.21,100257.6
8772,416,2026-11-17T17:53:00,1,5.6718,40163.39,2482.05,1206.36,38864.83
8773,12,2026-11-29T09:53:00,1,28.8297,202030.96,10940.5,5651.43,201674.99
8774,31,2026-11-18T16:51:00,1,19.1019,148865.66,11776.86,3853.84,148731.1
8775,11,2026-11-03T12:48:00,1,22.9405,161897.69,9769.6,5176.04,162693.73
8776,349,2026-11-22T19:09:00,1,3.9789,31349.29,2841.98,981.65,31280.73
8777,349,2026-11-30T20:48:00,1,3.9789,31237.74,2646.76,931.7,31280.73
8778,198,2026-11-28T20:44:00,1,15.7741,1425.45,81.02,45.62,1402.87
8779,293,2026-11-09T09:00:00,1,22.9979,160942.76,8606.97,5355.75,161345.44
8780,57,2026-11-11T11:49:00,1,19.0088,136819.43,197.48,4487.02,135836.68
8781,114,2026-11-13T11:18:00,1,22.4097,175303.52,14406.36,5100.8,172028.36
8782,330,2026-11-21T16:43:00,1,4.6319,32740.53,2031.08,957.78,32282.12
8783,22,2026-11-01T10:36:00,1,13.9576,104199.03,4140.76,3882.81,103466.89
8784,369,2026-11-02T11:19:00,1,3.836,27006.48,1501.61,916.36,27004.67
8785,370,2026-11-09T14:51:00,1,9.1394,65571.92,96.53,1721.13,65469.82
8786,254,2026-11-23T13:34:00,1,49.5838,4717.86,494.31,130.4,5015.91
8787,257,2026-11-16T09:43:00,1,3.6998,25972.36,1417.42,793.33,26155.07
8788,284,2026-11-07T17:38:00,1,22.3956,157488.11,8226.59,4297.85,156051.35
8789,18,2026-11-20T09:02:00,1,66.0832,6357.65,728.68,226.59,6273.83
8790,381,2026-11-23T19:29:00,1,51.5308,5048.51,659.12,145.39,5266.72
8791,164,2026-11-21T09:52:00,1,3.6678,28839.44,2512.96,768.01,28940.57
8792,141,2026-11-29T11:10:00,1,2.1494,16879.31,1473.92,441.95,16680.85
8793,104,2026-11-01T16:56:00,1,47.6116,4521.3,458.6,165.98,4803.13
8794,183,2026-11-15T15:35:00,1,18.2712,127642.94,6594.78,4875.49,129006.3
8795,413,2026-11-21T16:24:00,1,9.2313,69362.03,3102.25,2602.03,69692.43
8796,183,2026-11-15T11:21:00,1,18.2712,127796.7,6748.54,3855.95,129006.3
8797,272,2026-11-14T17:23:00,1,5.634,39971.77,2564.43,1504.59,39860.07
8798,13,2026-11-24T13:32:00,1,24.6984,173479.94,9433.66,6133.6,174080.63
8799,256,2026-11-17T17:30:00,1,3.4873,27107.77,2116.14,833.05,26890.68
8800,61,2026-11-08T14:22:00,1,13.7262,95830.79,4741.26,2519.2,94538.58
8801,139,2026-11-13T12:15:00,1,9.7207,72991.07,3198.39,2186.76,72292.83
8802,153,2026-11-15T18:16:00,1,36.3674,3545.53,447.03,106.61,3466.98
8803,338,2026-11-21T16:00:00,1,10.8588,81746.99,3805.46,2392.15,80139.62
8804,153,2026-11-27T14:02:00,1,36.3674,3507.05,403.09,121.17,3466.98
8805,175,2026-11-22T12:30:00,1,10.3823,72502.23,3812.0,2052.81,72063.93
8806,23,2026-11-14T10:54:00,1,26.3325,186124.75,11288.27,5562.57,186120.07
8807,36,2026-11-17T10:12:00,1,3.5236,27523.16,2271.39,843.36,27680.59
8808,285,2026-11-21T19:39:00,1,15.0484,105421.51,5650.77,3879.09,104994.48
8809,185,2026-11-11T18:33:00,1,138.7501,12944.3,1124.18,358.47,13875.63
8810,498,2026-11-04T19:09:00,1,29.3844,2661.21,151.78,76.51,2596.58
8811,154,2026-11-03T16:46:00,1,24.6383,172210.39,8823.47,5763.22,170050.2
8812,48,2026-11-03T20:44:00,1,12.8521,89743.72,4516.05,3286.2,89903.22
8813,200,2026-11-15T12:24:00,1,16.4058,115851.85,7162.11,3649.11,114509.45
8814,29,2026-11-27T09:55:00,1,13.1621,102064.07,7524.52,3427.68,103492.16
8815,316,2026-11-17T10:16:00,1,4.8799,38272.71,3301.05,1055.84,37802.56
8816,120,2026-11-22T16:16:00,1,3.0118,23651.08,2072.68,838.47,23932.83
8817,322,2026-11-07T16:24:00,1,36.3621,259050.51,16705.48,7645.57,257975.67
8818,371,2026-11-17T17:26:00,1,3.5364,27835.42,2491.92,788.2,27587.51
8819,45,2026-11-13T17:42:00,1,16.0869,112873.41,5778.89,3020.57,112962.67
8820,258,2026-11-26T20:20:00,1,20.9309,146919.11,7889.17,4338.7,145290.21
8821,280,2026-11-22T10:50:00,1,57.5885,5437.02,524.72,159.57,5536.09
8822,329,2026-11-14T10:57:00,1,18.6736,145311.19,11505.51,4022.33,144471.2
8823,370,2026-11-15T19:50:00,1,9.1394,65648.63,97.56,2299.11,65469.82
8824,15,2026-11-28T11:26:00,1,47.6096,4516.85,459.08,153.98,4522.17
8825,11,2026-11-12T13:03:00,1,22.9405,160787.18,9285.37,5857.07,162693.73
8826,75,2026-11-30T13:59:00,1,5.2811,37436.35,2437.44,1341.62,37112.22
8827,179,2026-11-20T16:27:00,1,4.8051,37717.87,3274.34,1333.71,37551.63
8828,306,2026-11-11T10:40:00,1,28.0255,197182.35,10382.02,7246.13,196973.59
8829,92,2026-11-14T16:33:00,1,13.6036,95098.4,4776.35,2711.02,94779.98
8830,129,2026-11-15T17:44:00,1,58.1956,5707.85,749.58,154.1,5491.03
8831,368,2026-11-08T10:10:00,1,6.4593,48426.0,2004.37,1809.19,48411.74
8832,393,2026-11-08T14:37:00,1,5.8217,41392.42,2758.57,1583.67,40681.64
8833,382,2026-11-06T20:33:00,1,52.9414,5021.15,497.84,180.66,5290.2
8834,31,2026-11-24T16:04:00,1,19.1019,147946.23,10730.21,4445.54,148731.1
8835,487,2026-11-04T20:29:00,1,139.4639,13085.26,1175.04,501.44,13934.72
8836,144,2026-11-25T13:38:00,1,7.8189,54753.2,2944.7,1473.65,54445.48
8837,68,2026-11-17T16:44:00,1,19.087,134526.57,7719.6,3790.27,133687.32
8838,31,2026-11-05T19:57:00,1,19.1019,147811.92,10786.16,4663.14,145166.23
8839,20,2026-11-05T15:00:00,1,10.7348,80457.2,3452.08,2136.19,80272.03
8840,416,2026-11-21T13:17:00,1,5.6718,40032.94,2428.96,1223.6,38864.83
8841,111,2026-11-07T11:41:00,1,8.7362,65437.54,2672.49,2022.9,65471.14
8842,471,2026-11-24T12:46:00,1,4.1632,29478.63,1826.74,1116.93,29492.86
8843,194,2026-11-13T19:11:00,1,3.7547,29469.45,2511.45,1022.37,29655.1
8844,316,2026-11-26T09:51:00,1,4.8799,38423.4,3448.23,1447.23,37802.56
8845,92,2026-11-11T20:56:00,1,13.6036,95101.71,4428.68,2872.82,94779.98
8846,49,2026-11-09T12:22:00,1,22.3665,2139.49,231.63,80.97,2270.99
8847,455,2026-11-28T12:42:00,1,21.0382,146969.8,7347.47,4008.31,146482.23
8848,202,2026-11-30T20:47:00,1,4.3318,34163.51,3036.71,893.63,34282.41
8849,423,2026-11-22T15:03:00,1,46.576,4197.05,224.12,126.98,4122.44
8850,337,2026-11-29T12:21:00,1,6.8574,51453.64,2304.6,1858.55,51467.22
8851,154,2026-11-21T13:02:00,1,24.6383,171924.35,8572.67,6331.76,170050.2
8852,474,2026-11-11T12:02:00,1,2.6939,21262.65,1900.78,798.2,21209.1
8853,407,2026-11-13T12:39:00,1,9.1757,64550.05,3465.12,2446.66,63145.55
8854,9,2026-11-01T18:08:00,1,3.5458,27784.95,2366.07,944.61,28130.5
8855,254,2026-11-12T13:03:00,1,49.5838,4767.05,530.11,132.11,5015.91
8856,271,2026-11-16T17:50:00,1,4.3867,34329.68,2785.58,1043.2,34477.91
8857,480,2026-11-22T14:25:00,1,23.4422,163514.62,8418.92,4886.01,166738.59
8858,128,2026-11-17T17:49:00,1,11.2314,80598.9,109.41,2635.72,79829.9
8859,82,2026-11-18T18:49:00,1,61.9363,5997.01,707.65,169.64,5877.56
8860,234,2026-11-10T17:02:00,1,16.4047,115329.97,6271.03,3527.51,115970.08
8861,25,2026-11-28T20:13:00,1,12.8433,99480.71,7467.46,3004.57,100257.6
8862,440,2026-11-28T09:29:00,1,4.4772,31626.42,1912.99,1176.98,31473.28
8863,332,2026-11-24T15:00:00,1,6.9177,48974.11,3026.88,1508.28,48724.67
8864,308,2026-11-22T16:56:00,1,22.5917,158556.71,9087.99,4675.99,157919.72
8865,483,2026-11-12T14:00:00,1,9.9881,69127.2,3164.59,2172.24,70426.37
8866,177,2026-11-14T14:33:00,1,21.5109,152181.88,9358.75,4658.82,149601.12
8867,317,2026-11-25T09:41:00,1,14.7122,114569.99,9024.96,4350.22,114345.81
8868,211,2026-11-11T18:31:00,1,6.0918,43844.93,61.34,1345.18,43786.88
8869,461,2026-11-26T11:12:00,1,4.6784,36968.77,3437.79,1283.59,36331.05
8870,91,2026-11-10T09:03:00,1,9.0049,64766.52,84.32,1866.98,64892.0
8871,212,2026-11-08T09:52:00,1,170.6976,15998.52,1417.53,527.14,17057.24
8872,229,2026-11-28T10:47:00,1,16.1684,113525.64,6222.27,4124.16,111246.25
8873,452,2026-11-08T18:05:00,1,17.8714,125926.38,7328.55,3614.07,127221.62
8874,406,2026-11-22T13:45:00,1,17.4692,125345.25,185.07,3354.7,124975.1
8875,79,2026-11-27T17:25:00,1,19.4648,135566.47,6198.74,4921.76,134335.63
8876,59,2026-11-05T17:26:00,1,17.543,126029.64,186.51,3575.29,125433.89
8877,361,2026-11-28T13:00:00,1,4.8008,38034.65,3640.28,1343.81,37516.15
8878,381,2026-11-25T14:19:00,1,51.5308,4963.75,572.81,145.34,5266.72
8879,73,2026-11-05T11:18:00,1,10.0421,75096.13,3060.03,2494.03,75140.23
8880,128,2026-11-01T20:03:00,1,11.2314,80619.29,104.42,2777.27,79829.9
8881,8,2026-11-01T17:38:00,1,4.5632,35648.82,2936.47,971.66,35365.16
8882,92,2026-11-18T19:15:00,1,13.6036,95270.51,4912.95,2635.4,94779.98
8883,177,2026-11-02T18:06:00,1,21.5109,152310.9,9288.8,5529.35,149601.12
8884,380,2026-11-30T11:38:00,1,27.6089,2483.51,130.68,70.9,2674.7
8885,172,2026-11-13T15:11:00,1,27.5585,2475.77,127.23,93.2,2681.44
8886,314,2026-11-09T13:26:00,1,3.5003,27719.85,2643.42,956.7,26980.34
8887,392,2026-11-16T17:48:00,1,61.6451,6043.66,784.1,176.83,5976.56
8888,477,2026-11-28T18:59:00,1,13.4506,94475.84,5209.45,2967.97,94914.32
8889,192,2026-11-07T09:35:00,1,4.2888,30465.95,1882.08,1132.89,30519.56
8890,101,2026-11-01T09:25:00,1,6.4304,45136.88,2645.18,1178.47,45056.51
8891,131,2026-11-29T11:31:00,1,9.6225,69071.84,104.5,2101.3,68876.9
8892,101,2026-11-30T15:30:00,1,6.4304,44993.24,2377.69,1710.24,45056.51
8893,447,2026-11-24T20:59:00,1,35.9406,252797.01,14080.26,6694.42,250465.93
8894,486,2026-11-25T11:18:00,1,25.5385,2296.11,119.97,64.28,2274.75
8895,171,2026-11-26T16:45:00,1,3.3292,23641.22,1527.57,770.2,23715.65
8896,240,2026-11-28T20:11:00,1,5.1622,38620.55,1637.0,1257.55,38618.57
8897,368,2026-11-10T10:17:00,1,6.4593,48337.73,1940.58,1548.32,48411.74
8898,231,2026-11-06T11:33:00,1,16.9595,131928.14,10367.02,3657.27,131187.83
8899,455,2026-11-08T10:12:00,1,21.0382,147123.0,7509.72,5123.59,146482.23
8900,268,2026-11-30T12:21:00,1,7.2654,52276.74,70.12,1821.32,52386.89
8901,320,2026-11-01T09:49:00,1,11.7703,88057.8,3679.7,2801.33,88241.28
8902,310,2026-11-28T09:56:00,1,30.6255,216640.56,13391.06,8095.41,214170.23
8903,383,2026-11-22T10:10:00,1,62.5518,6025.63,689.96,175.69,6362.59
8904,166,2026-11-11T11:16:00,1,42.0913,299733.12,19179.03,8384.95,293157.89
8905,433,2026-11-12T17:42:00,1,2.1387,16694.31,1358.98,571.69,16424.51
8906,439,2026-11-21T12:57:00,1,5.9325,42037.98,2705.56,1385.72,41926.14
8907,465,2026-11-23T15:58:00,1,6.5188,46127.22,2682.68,1201.29,46150.48
8908,84,2026-11-23T12:41:00,1,13.5748,95662.69,5193.44,3295.78,95072.35
8909,245,2026-11-09T14:35:00,1,39.8096,3836.49,440.73,143.55,3805.28
8910,437,2026-11-26T12:13:00,1,4.6132,36439.79,3376.11,1366.26,36178.81
8911,381,2026-11-17T18:23:00,1,51.5308,5002.21,611.79,169.29,5266.72
8912,420,2026-11-20T18:01:00,1,5.4005,42173.99,3462.56,1568.55,42365.92
8913,181,2026-11-08T20:17:00,1,19.7854,142401.75,208.24,4701.41,142839.21
8914,181,2026-11-18T09:32:00,1,19.7854,142191.23,197.15,4678.22,142839.21
8915,373,2026-11-06T11:14:00,1,191.6333,17858.8,1485.65,665.01,17671.34
8916,98,2026-11-24T09:30:00,1,6.3389,44738.89,2636.04,1254.74,43750.15
8917,3,2026-11-18T17:27:00,1,15.4507,120009.82,9124.63,4437.07,119964.69
8918,321,2026-11-27T15:43:00,1,3.0001,23422.28,1873.43,847.19,23637.09
8919,243,2026-11-10T14:10:00,1,15.8002,113649.78,156.94,3826.06,111419.59
8920,396,2026-11-20T20:23:00,1,24.6006,2208.59,113.11,72.02,2384.32
8921,343,2026-11-13T19:49:00,1,12.5555,88304.22,4719.12,2307.31,87525.06
8922,202,2026-11-19T16:54:00,1,4.3318,33961.02,2811.74,1233.85,34282.41
8923,498,2026-11-28T11:21:00,1,29.3844,2664.14,159.71,68.23,2596.58
8924,437,2026-11-05T19:42:00,1,4.6132,36436.25,3343.87,1104.86,36178.81
8925,376,2026-11-09T10:47:00,1,28.2449,199885.03,12793.64,5381.36,199320.81
8926,355,2026-11-02T14:47:00,1,34.4809,3392.96,446.22,124.83,3345.31
8927,219,2026-11-06T11:27:00,1,78.5036,7354.64,647.29,280.39,7781.34
8928,350,2026-11-14T17:01:00,1,40.4539,3657.26,200.07,135.59,3900.46
8929,419,2026-11-21T09:47:00,1,3.1838,22492.52,1383.96,814.02,22381.49
8930,167,2026-11-19T12:12:00,1,12.0913,84466.45,4149.26,2685.49,82941.57
8931,226,2026-11-27T14:48:00,1,13.4675,94001.87,4493.63,3418.8,93023.91
8932,106,2026-11-23T13:54:00,1,25.5639,180368.5,9997.89,5610.59,177488.62
8933,386,2026-11-24T19:04:00,1,6.0161,42232.87,2274.05,1610.02,42664.58
8934,158,2026-11-08T19:57:00,1,35.8635,252451.9,14455.26,6652.31,253196.23
8935,476,2026-11-27T16:04:00,1,15.7836,110720.23,5818.64,4014.08,110559.0
8936,183,2026-11-05T12:50:00,1,18.2712,128281.95,7484.1,4451.91,129006.3
8937,65,2026-11-02T15:34:00,1,7.9839,60027.25,2610.39,1794.21,59216.13
8938,132,2026-11-21T20:23:00,1,8.3701,58663.64,3169.96,1966.67,59029.06
8939,129,2026-11-24T11:10:00,1,58.1956,5738.28,763.72,152.63,5491.03
8940,193,2026-11-06T13:37:00,1,14.9404,104812.5,5477.66,3718.02,102287.59
8941,237,2026-11-10T15:28:00,1,8.7772,61385.03,3033.94,1935.68,60919.31
8942,346,2026-11-21T11:32:00,1,3.0109,21362.67,1400.43,626.31,21356.17
8943,220,2026-11-21T16:42:00,1,39.659,3605.25,215.6,103.04,3876.63
8944,393,2026-11-01T09:46:00,1,5.8217,41068.35,2598.91,1093.05,40681.64
8945,38,2026-11-24T13:33:00,1,9.9544,71596.46,90.32,1956.78,71867.8
8946,411,2026-11-01T13:08:00,1,13.1482,91366.51,4483.99,3047.7,92603.34
8947,57,2026-11-04T20:37:00,1,19.0088,136635.21,199.17,4341.49,135836.68
8948,347,2026-11-01T10:52:00,1,8.607,64194.13,2492.87,1853.87,64522.39
8949,30,2026-11-22T16:10:00,1,7.7113,57947.58,2699.05,2019.8,57913.08
8950,372,2026-11-07T13:58:00,1,4.8056,34022.63,1994.41,1189.74,34157.75
8951,304,2026-11-06T18:13:00,1,23.2115,163262.35,8935.12,4771.4,163176.85
8952,9,2026-11-23T13:05:00,1,3.5458,28207.01,2709.23,826.5,28130.5
8953,70,2026-11-03T13:43:00,1,30.9727,2787.2,141.2,72.78,2987.25
8954,110,2026-11-03T09:13:00,1,19.8326,142727.06,179.65,4289.61,139927.76
8955,49,2026-11-12T17:20:00,1,22.3665,2145.08,233.86,69.01,2270.99
8956,22,2026-11-13T16:51:00,1,13.9576,104603.51,4390.73,3709.85,103466.89
8957,190,2026-11-21T17:14:00,1,2.4559,19101.45,1473.66,517.36,19101.48
8958,183,2026-11-30T18:22:00,1,18.2712,127435.59,6348.69,3919.94,129006.3
8959,65,2026-11-09T16:03:00,1,7.9839,59864.24,2666.94,2246.17,59216.13
8960,365,2026-11-05T17:24:00,1,7.5425,54174.3,68.86,1926.65,53978.26
8961,62,2026-11-04T10:58:00,1,4.7149,37448.41,3607.12,1017.24,37523.03
8962,378,2026-11-14T10:16:00,1,22.3074,155410.33,7298.79,5420.53,155755.48
8963,111,2026-11-25T10:02:00,1,8.7362,65396.1,2722.78,1835.53,65471.14
8964,208,2026-11-04T14:00:00,1,11.0838,86400.21,6846.01,2678.39,85709.59
8965,336,2026-11-09T11:20:00,1,106.314,9996.28,927.7,367.64,9757.38
8966,185,2026-11-07T16:12:00,1,138.7501,12886.33,1025.97,445.15,13875.63
8967,267,2026-11-29T16:09:00,1,11.3594,79242.07,3949.13,2176.3,80167.77
8968,171,2026-11-24T13:20:00,1,3.3292,23470.35,1357.87,795.5,23715.65
8969,434,2026-11-24T09:35:00,1,133.699,12551.15,1122.56,369.61,13484.87
8970,276,2026-11-14T18:27:00,1,20.2773,142040.75,7408.2,3698.94,140177.51
8971,359,2026-11-19T12:52:00,1,1.683,13114.81,1012.63,464.29,12973.64
8972,126,2026-11-14T18:47:00,1,5.5909,39405.1,2283.93,1347.79,39847.32
8973,348,2026-11-20T18:06:00,1,9.5558,66668.68,3394.76,2374.16,66902.72
8974,412,2026-11-23T09:51:00,1,3.3552,23972.43,1611.7,850.76,23469.55
8975,317,2026-11-20T20:55:00,1,14.7122,114609.23,9150.41,3101.62,114345.81
8976,332,2026-11-15T18:08:00,1,6.9177,48841.73,3011.41,1319.49,48724.67
8977,352,2026-11-23T17:33:00,1,5.1549,36559.19,2204.36,1236.76,36522.15
8978,239,2026-11-28T14:45:00,1,20.6013,144508.11,7785.32,5055.21,142380.11
8979,315,2026-11-28T14:16:00,1,42.8276,3881.63,231.43,130.3,3840.92
8980,338,2026-11-07T09:09:00,1,10.8588,81349.16,3334.33,2426.97,80139.62
8981,216,2026-11-14T12:34:00,1,3.2471,25431.24,2164.14,707.59,25710.38
8982,497,2026-11-23T15:53:00,1,3.6197,28350.7,2321.51,941.78,28234.23
8983,233,2026-11-29T10:02:00,1,12.6163,94283.15,3858.34,2489.14,92727.37
8984,178,2026-11-03T19:46:00,1,4.4698,31834.44,2193.32,884.67,31553.38
8985,73,2026-11-23T13:12:00,1,10.0421,75668.93,3456.39,2080.87,75140.23
8986,10,2026-11-24T18:33:00,1,7.7867,54787.73,3068.62,1732.69,54210.59
8987,125,2026-11-22T10:00:00,1,21.1855,164206.05,12419.99,5167.94,163495.59
8988,264,2026-11-01T13:03:00,1,10.9703,76668.7,4177.62,2836.88,77272.76
8989,269,2026-11-20T10:45:00,1,4.0936,28839.04,1733.19,971.96,28237.31
8990,370,2026-11-28T10:22:00,1,9.1394,65575.86,98.46,1839.06,65469.82
8991,242,2026-11-19T19:15:00,1,137.6048,12781.49,1030.04,419.14,13734.42
8992,422,2026-11-14T15:41:00,1,43.7528,4166.61,427.5,150.86,4400.94
8993,88,2026-11-01T11:37:00,1,28.7165,199757.67,10000.76,7226.47,201704.8
8994,433,2026-11-11T15:41:00,1,2.1387,16826.55,1455.07,577.05,16424.51
8995,449,2026-11-28T17:58:00,1,12.1078,90541.82,3797.91,3339.6,89778.51
8996,460,2026-11-14T10:05:00,1,20.4061,159568.21,13348.3,4949.46,160633.54
8997,453,2026-11-01T12:39:00,1,24.0131,186708.85,14565.42,4783.68,188274.4
8998,14,2026-11-24T19:30:00,1,37.31,263695.54,15883.27,8972.53,262318.39
8999,207,2026-11-29T09:49:00,1,13.2941,99522.79,4239.99,3512.64,98609.31
9000,282,2026-11-14T12:52:00,1,41.6824,293309.3,16556.09,10528.35,293335.18
9001,311,2026-11-20T15:25:00,1,6.7935,50934.96,2238.34,1529.8,51014.29
9002,374,2026-11-13T09:50:00,1,158.1349,14777.46,1301.2,471.6,14382.69
9003,381,2026-11-11T09:41:00,1,51.5308,4990.25,600.34,161.36,5266.72
9004,21,2026-11-11T18:03:00,1,5.716,40537.23,2437.98,1063.01,40047.33
9005,293,2026-11-07T11:23:00,1,22.9979,161216.24,7940.53,5418.38,161345.44
9006,27,2026-11-23T09:22:00,1,5.6731,40468.33,2659.96,1430.51,40471.64
9007,196,2026-11-29T10:37:00,1,29.6387,2816.63,292.3,82.74,2817.1
9008,306,2026-11-24T11:16:00,1,28.0255,196342.79,10197.98,5196.09,196973.59
9009,114,2026-11-14T09:44:00,1,22.4097,172854.98,12278.27,4531.67,172028.36
9010,97,2026-11-20T18:02:00,1,12.0171,83891.6,4320.13,3170.46,83643.95
9011,235,2026-11-13T19:32:00,1,8.0469,57849.04,73.91,1568.05,57915.77
9012,60,2026-11-24T17:13:00,1,6.9398,49091.04,2997.03,1451.84,49434.24
9013,220,2026-11-16T12:08:00,1,39.659,3582.87,199.16,119.69,3876.63
9014,446,2026-11-03T20:05:00,1,15.9701,124271.65,9486.08,3625.29,125003.74
9015,64,2026-11-25T14:01:00,1,3.1873,22388.61,1269.37,698.92,22434.36
9016,369,2026-11-22T16:21:00,1,3.836,27002.78,1623.46,787.73,27004.67
9017,341,2026-11-28T14:52:00,1,23.4326,164762.4,9249.37,6062.18,166136.18
9018,238,2026-11-12T11:57:00,1,17.9613,128974.52,184.81,4399.28,129748.96
9019,95,2026-11-20T12:52:00,1,30.4621,2888.55,293.79,100.43,3085.67
9020,299,2026-11-13T18:03:00,1,2.7577,19484.45,1125.75,548.14,19335.39
9021,115,2026-11-14T16:54:00,1,15.2051,109104.06,151.92,3568.44,108959.61
9022,191,2026-11-29T12:49:00,1,10.7173,76919.04,104.94,2905.96,77465.39
9023,423,2026-11-11T12:16:00,1,46.576,4221.3,253.49,156.08,4122.44
9024,352,2026-11-23T12:38:00,1,5.1549,36615.14,2260.31,1168.78,36522.15
9025,496,2026-11-05T11:03:00,1,11.1941,83879.45,3579.58,2703.6,84505.86
9026,244,2026-11-18T09:13:00,1,15.9038,111129.11,5493.21,4020.5,111267.13
9027,264,2026-11-18T09:15:00,1,10.9703,76692.75,3826.04,1965.43,77272.76
9028,337,2026-11-05T11:54:00,1,6.8574,51517.94,2327.0,1322.5,51467.22
9029,128,2026-11-09T15:00:00,1,11.2314,80584.1,121.45,2901.28,79829.9
9030,318,2026-11-22T14:31:00,1,17.6338,122980.0,6313.19,4056.26,121744.27
9031,375,2026-11-17T10:56:00,1,4.191,29742.51,1899.06,1064.76,29365.44
